SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
198841000000104,seen in multidisciplinary diabetic clinic,Diabetes Mellitus,,['efi'],
313340009,seen in diabetic eye clinic,Diabetes Mellitus,,['efi'],
312888008,attending diabetes clinic,Diabetes Mellitus,,['efi'],
408391001,under care of diabetologist,Diabetes Mellitus,,['efi'],
300641000000105,seen by general practitioner special interest in diabetes,Diabetes Mellitus,,['efi'],
713671000000109,diabetes clinic administration,Diabetes Mellitus,,['efi'],
713691000000108,diabetes clinic administration,Diabetes Mellitus,,['efi'],
185753003,Attends diabetes monitoring,Diabetes Mellitus,,['efi'],
417681008,diabetic patient unsuitable for digital retinal photography,Diabetes Mellitus,,['efi'],
408475000,diabetic medicine,Diabetes Mellitus,,['efi'],
420270002,Type 1 diabetes mellitus with ketoacidosis,Diabetes Mellitus,,['efi'],
421750000,"diabetes mellitus, adult onset, with ketoacidosis",Diabetes Mellitus,,['efi'],
310505005,Diabetes mellitus with hyperosmolar coma,Diabetes Mellitus,,['efi'],
26298008,Diabetes mellitus with ketoacidotic coma,Diabetes Mellitus,,['efi'],
421075007,Type 1 diabetes mellitus with ketoacidotic coma,Diabetes Mellitus,,['efi'],
421847006,Type II diabetes mellitus with ketoacidotic coma,Diabetes Mellitus,,['efi'],
127013003,diabetes mellitus with renal manifestation,Diabetes Mellitus,,['efi'],
739681000,"diabetes mellitus, juvenile type, + ophthalmic manifestation",Diabetes Mellitus,,['efi'],
422099009,"diabetes mellitus, adult onset, + ophthalmic manifestation",Diabetes Mellitus,,['efi'],
422275004,diabetes mellitus with peripheral circulatory disorder,Diabetes Mellitus,,['efi'],
421631007,"diabetes mellitus, adult with gangrene",Diabetes Mellitus,,['efi'],
421165007,type 1 diabetes mellitus with ophthalmic complications,Diabetes Mellitus,,['efi'],
421468001,Type I diabetes mellitus with neurological complications,Diabetes Mellitus,,['efi'],
422228004,Type I diabetes mellitus with multiple complications,Diabetes Mellitus,,['efi'],
422183001,insulin dependent diabetes mellitus with ulcer,Diabetes Mellitus,,['efi'],
420825003,Type I diabetes mellitus with gangrene,Diabetes Mellitus,,['efi'],
420789003,Type I diabetes mellitus with retinopathy,Diabetes Mellitus,,['efi'],
420918009,type i diabetes mellitus with mononeuropathy,Diabetes Mellitus,,['efi'],
713705003,insulin dependent diabetes mellitus with polyneuropathy,Diabetes Mellitus,,['efi'],
421920002,insulin dependent diabetes mellitus with diabetic cataract,Diabetes Mellitus,,['efi'],
31211000119101,insulin dependent diab mell with peripheral angiopathy,Diabetes Mellitus,,['efi'],
421365002,insulin dependent diab mell with peripheral angiopathy,Diabetes Mellitus,,['efi'],
201724008,type i diabetes mellitus with neuropathic arthropathy,Diabetes Mellitus,,['efi'],
421326000,non-insulin-dependent diabetes mellitus with neuro comps,Diabetes Mellitus,,['efi'],
422034002,non-insulin-dependent diabetes mellitus with retinopathy,Diabetes Mellitus,,['efi'],
420436000,non-insulin dependent diabetes mellitus with mononeuropathy,Diabetes Mellitus,,['efi'],
713706002,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes Mellitus,,['efi'],
420756003,non-insulin depend diabetes mellitus with diabetic cataract,Diabetes Mellitus,,['efi'],
395204000,hyperosmolar non-ketotic state in type 2 diabetes mellitus,Diabetes Mellitus,,['efi'],
75524006,malnutrition-related diabetes mellitus,Diabetes Mellitus,,['efi'],
420996007,malnutrition-related diabetes mellitus with coma,Diabetes Mellitus,,['efi'],
190410002,malnutritn-relat diabetes melitus wth periph circul complctn,Diabetes Mellitus,,['efi'],
190447002,diabetes mellitus induced by steroids,Diabetes Mellitus,,['efi'],
190416008,Steroid-induced diabetes mellitus without complication,Diabetes Mellitus,,['efi'],
19429009,type 1 diabetes mellitus with ulcer,Diabetes Mellitus,,['efi'],
39710007,type 1 diabetes mellitus with arthropathy,Diabetes Mellitus,,['efi'],
420514000,type 1 diabetes mellitus with persistent proteinuria,Diabetes Mellitus,,['efi'],
713702000,type 1 diabetes mellitus with gastroparesis,Diabetes Mellitus,,['efi'],
421986006,type ii diabetes mellitus with persistent proteinuria,Diabetes Mellitus,,['efi'],
420715001,type 2 diabetes mellitus with persistent microalbuminuria,Diabetes Mellitus,,['efi'],
421779007,type 2 diabetes mellitus with exudative maculopathy,Diabetes Mellitus,,['efi'],
713703005,type 2 diabetes mellitus with gastroparesis,Diabetes Mellitus,,['efi'],
335621000000101,maternally inherited diabetes mellitus,Diabetes Mellitus,,['efi'],
408540003,diabetes mellitus induced by non-steroid drugs,Diabetes Mellitus,,['efi'],
127012008,lipoatrophic diabetes mellitus,Diabetes Mellitus,,['efi'],
703136005,diabetes mellitus in remission,Diabetes Mellitus,,['efi'],
703137001,type i diabetes mellitus in remission,Diabetes Mellitus,,['efi'],
703138006,type ii diabetes mellitus in remission,Diabetes Mellitus,,['efi'],
420868002,"diabetes mellitus, juvenile type, + unspecified complication",Diabetes Mellitus,,['efi'],
422014003,"diabetes mellitus, adult onset, + unspecified complication",Diabetes Mellitus,,['efi'],
312905005,high risk non proliferative diabetic retinopathy,Diabetes Mellitus,,['efi'],
193489006,diabetic iritis,Diabetes Mellitus,,['efi'],
43959009,diabetic cataract,Diabetes Mellitus,,['efi'],
127014009,diabetic peripheral angiopathy,Diabetes Mellitus,,['efi'],
197605007,nephrotic syndrome in diabetes mellitus,Diabetes Mellitus,,['efi'],
236500003,proteinuric diabetic nephropathy,Diabetes Mellitus,,['efi'],
867891000000101,erectile dysfunction due to diabetes mellitus,Diabetes Mellitus,,['efi'],
197679002,"[x]glomerular disorders in diabetes mellitus",Diabetes Mellitus,,['efi'],
199223000,diabetes mellitus during pregnancy/childbirth/puerperium,Diabetes Mellitus,,['efi'],
199225007,diabetes mellitus during pregnancy - baby delivered,Diabetes Mellitus,,['efi'],
199227004,diabetes mellitus during pregnancy - baby not yet delivered,Diabetes Mellitus,,['efi'],
199228009,diabetes mellitus in pueperium - baby previously delivered,Diabetes Mellitus,,['efi'],
199229001,"pre-existing diabetes mellitus, insulin-dependent",Diabetes Mellitus,,['efi'],
11687002,diabetes mellitus arising in pregnancy,Diabetes Mellitus,,['efi'],
200687002,cellulitis in diabetic foot,Diabetes Mellitus,,['efi'],
201250006,Ischaemic ulcer diabetic foot,Diabetes Mellitus,,['efi'],
201252003,mixed diabetic ulcer - foot,Diabetes Mellitus,,['efi'],
201723002,diabetic cheiroarthropathy,Diabetes Mellitus,,['efi'],
49817004,neonatal diabetes mellitus,Diabetes Mellitus,,['efi'],
195302000,[d]gangrene of toe in diabetic,Diabetes Mellitus,,['efi'],
230573007,Diabetic distal sensorimotor polyneuropathy,Diabetes Mellitus,,['efi'],
230574001,Diabetic acute painful polyneuropathy,Diabetes Mellitus,,['efi'],
230575000,Diabetic chronic painful polyneuropathy,Diabetes Mellitus,,['efi'],
5969009,Diabetes metllitus associated with genetic syndrome,Diabetes Mellitus,,['efi'],
284449005,Berardinelli's syndrome or Lawrence-Seip syndrome or Congential total lipodystrophy or Lipoatrophic daibetes mellitus,Diabetes Mellitus,,['efi'],
237618001,Insulin-dependent diabetes mellitus secretory diarrhoea synd,Diabetes Mellitus,,['efi'],
5368009,Drug-induced diabetes mellitus,Diabetes Mellitus,,['efi'],
75682002,Diabetes melllitus caused by insulin receptor antibodies (disorder),Diabetes Mellitus,,['efi'],
361216007,Diabetic (femoral mononeuropathy) & (Diabetic amyotrophy),Diabetes Mellitus,,['efi'],
308113006,Self-monitoring of blood glucose,Diabetes Mellitus,,['efi'],
312856000,Referral to diabetes nurse,Diabetes Mellitus,,['efi'],
312903003,Mild non proliferative diabetic retinopathy,Diabetes Mellitus,,['efi'],
312904009,Moderate non proliferative diabetic retinopathy,Diabetes Mellitus,,['efi'],
312912001,Diabetic macular oedema,Diabetes Mellitus,,['efi'],
134395001,Diabetic retinopathy screening,Diabetes Mellitus,,['efi'],
401191002,Diabetic foot examination,Diabetes Mellitus,,['efi'],
401081006,Diabetic peripheral neuropathy screening,Diabetes Mellitus,,['efi'],
236499007,Diabetes mellitus with persistent microalbuminuria,Diabetes Mellitus,,['efi'],
716911000000104,Exception reporting: diabetes quality indicators,Diabetes Mellitus,,['efi'],
717421000000100,Excepted from diabetes qual indicators: Patient unsuitable,Diabetes Mellitus,,['efi'],
716031000000106,Excepted from diabetes quality indicators: Informed dissent,Diabetes Mellitus,,['efi'],
408385003,Diabetic retinopathy 6 month review,Diabetes Mellitus,,['efi'],
408394009,Under care of diabetic foot screener,Diabetes Mellitus,,['efi'],
412777005,Diabetes clinical management plan,Diabetes Mellitus,,['efi'],
736284000,Diabetes clinical management plan,Diabetes Mellitus,,['efi'],
413183008,Diabetes mellitus caused by non-steroid drugs without complication,Diabetes Mellitus,,['efi'],
198501000000100,Diabetic 6 month review,Diabetes Mellitus,,['efi'],
248161000000101,Referral for diabetic retinopathy screening,Diabetes Mellitus,,['efi'],
426705001,Diabetes mellitus associated with cystic fibrosis or Diabetes mellitus co-corrent and due to systic fibrosis,Diabetes Mellitus,,['efi'],
367011000000100,Diabetic foot screen,Diabetes Mellitus,,['efi'],
472969004,H/O: diabetes mellitus type 2,Diabetes Mellitus,,['efi'],
472970003,H/O: diabetes mellitus type 1,Diabetes Mellitus,,['efi'],
773001000000103,Symptomatic diabetic peripheral neuropathy,Diabetes Mellitus,,['efi'],
609572000,Maturiy-onset daibetes of the young type 5 (disorder) or Renal cysts and diabetes syndrome or HNF1B (HNF1 homeobox B) monogenic diabetes mellitus,Diabetes Mellitus,,['efi'],
70694009,"Diab ins,diab mell,opt at,deaf",Diabetes Mellitus,,['efi'],
237601000,Secondary endo diab mell,Diabetes Mellitus,,['efi'],
237613005,Hyperproinsulinemia,Diabetes Mellitus,,['efi'],
237619009,Ballinger-Wallace syndrome,Diabetes Mellitus,,['efi'],
421725003,IDDM with hypoglycaemic coma,Diabetes Mellitus,,['efi'],
408539000,Insul autoim synd without comp,Diabetes Mellitus,,['efi'],
415270003,Ref DM structured educatn prog,Diabetes Mellitus,,['efi'],
429094000,dietary advice for type ii diabetes,Diabetes Mellitus,,['efi'],
304752002,perceived control of insulin-dependent diabetes,Diabetes Mellitus,,['efi'],
445353002,Brittle type II diabetes mellitus,Diabetes Mellitus,,['Manchester'],
724276006,"X-linked immune dysregulation, polyendocrinopathy, enteropathy syndrome",Diabetes Mellitus,,['Manchester'],
737212004,Diabetes mellitus caused by chemical,Diabetes Mellitus,,['Manchester'],
789567007,Ulcer of heel due to type 2 diabetes mellitus,Diabetes Mellitus,,['Manchester'],
789568002,Ulcer of midfoot due to diabetes mellitus,Diabetes Mellitus,,['Manchester'],
789569005,Neuropathic ulcer of heel due to type 2 diabetes mellitus,Diabetes Mellitus,,['Manchester'],
789570006,Neuropathic ulcer of midfoot due to type 2 diabetes mellitus,Diabetes Mellitus,,['Manchester'],
860712005,Disorder of macula of bilateral eyes due to diabetes mellitus present,Diabetes Mellitus,,['Manchester'],
860883001,Generalized autonomic neuropathy due to diabetes mellitus,Diabetes Mellitus,,['Manchester'],
781000119106,Neuropathic arthropathy due to type 2 diabetes mellitus,Diabetes Mellitus,,['Manchester'],
1481000119100,Diabetes mellitus type 2 without retinopathy,Diabetes Mellitus,,['Manchester'],
112991000000101,Lipoatrophic diabetes mellitus without complication,Diabetes Mellitus,,['Manchester'],
368591000119109,Cheiroarthropathy due to diabetes mellitus type 2,Diabetes Mellitus,,['Manchester'],
368711000119106,Mild nonproliferative retinopathy due to secondary diabetes mellitus,Diabetes Mellitus,,['Manchester'],
23045005,Insulin dependent diabetes mellitus type IA,Diabetes Mellitus,,['Manchester'],
28032008,Insulin dependent diabetes mellitus type IB,Diabetes Mellitus,,['Manchester'],
28453007,Maturity onset diabetes mellitus in young (disorder),Diabetes Mellitus,,['Manchester'],
37231002,Macular retinal edema (disorder),Diabetes Mellitus,,['Manchester'],
126534007,Mixed sensorimotor polyneuropathy due to diabetes mellitus (disorder),Diabetes Mellitus,,['Manchester'],
170776009,Diabetes management plan given (regime/therapy),Diabetes Mellitus,,['Manchester'],
190323008,"Diabetes mellitus: [adult onset, with no mention of complication] or [maturity onset] or [non-insulin dependent] (disorder)",Diabetes Mellitus,,['Manchester'],
190329007,Diabetes mellitus with hyperosmolar coma (disorder),Diabetes Mellitus,,['Manchester'],
190349003,Diabetes mellitus with neurological manifestation: (& [amyotrophy] or [neuropathy] or [polyneuropathy]) (disorder),Diabetes Mellitus,,['Manchester'],
190354007,Diabetes mellitus with: [gangrene] or [peripheral circulatory disorder] (disorder),Diabetes Mellitus,,['Manchester'],
193182005,Diabetic neuropathy &/or diabetic polyneuropathy (disorder),Diabetes Mellitus,,['Manchester'],
267467004,Diabetes mellitus (& [ketoacidosis]) (disorder),Diabetes Mellitus,,['Manchester'],
267471001,Diabetes + eye manifestation (& [cataract] or [retinopathy]) (disorder),Diabetes Mellitus,,['Manchester'],
267472008,Diabetes + neuropathy (& [amyotrophy]) (disorder),Diabetes Mellitus,,['Manchester'],
314772004,Type II diabetes mellitus with hypoglycemic coma (disorder),Diabetes Mellitus,,['Manchester'],
314894004,Type I diabetes mellitus with neuropathic arthropathy (disorder),Diabetes Mellitus,,['Manchester'],
421707005,Polyneuropathy associated with type II diabetes mellitus (disorder),Diabetes Mellitus,,['Manchester'],
422297002,Polyneuropathy associated with type I diabetes mellitus (disorder),Diabetes Mellitus,,['Manchester'],
424989000,Diabetic gastroparesis associated with type 2 diabetes mellitus (disorder),Diabetes Mellitus,,['Manchester'],
425159004,Diabetic gastroparesis associated with type 1 diabetes mellitus (disorder),Diabetes Mellitus,,['Manchester'],
397201000000107,[X]Unspecified diabetes mellitus with renal complications (disorder),Diabetes Mellitus,,['Manchester'],
25412000,Diabetic retinal microaneurysm,Diabetes Mellitus,,['Caliber'],
48951005,Bullosis diabeticorum,Diabetes Mellitus,,['Caliber'],
62260007,Pretibial pigmental patches in diabetes,Diabetes Mellitus,,['Caliber'],
111556005,Diabetic ketoacidosis without coma,Diabetes Mellitus,,['Caliber'],
127011001,Diabetic sensory polyneuropathy,Diabetes Mellitus,,['Caliber'],
170766006,Loss of hypoglycemic warning,Diabetes Mellitus,,['Caliber'],
190411003,Malnutrition-related diabetes mellitus with multiple complications,Diabetes Mellitus,,['Caliber'],
230576004,Diabetic asymmetric polyneuropathy,Diabetes Mellitus,,['Caliber'],
230579006,Diabetic thoracic radiculopathy,Diabetes Mellitus,,['Caliber'],
232021008,Proliferative diabetic retinopathy new vessels on disc,Diabetes Mellitus,,['Caliber'],
232022001,Proliferative diabetic retinopathy with new vessels elsewhere than on disc,Diabetes Mellitus,,['Caliber'],
232023006,Diabetic traction retinal detachment,Diabetes Mellitus,,['Caliber'],
237620003,Abnormal metabolic state in diabetes mellitus,Diabetes Mellitus,,['Caliber'],
237621004,Diabetic severe hyperglycemia,Diabetes Mellitus,,['Caliber'],
237633009,Hypoglycemic state in diabetes,Diabetes Mellitus,,['Caliber'],
238981002,Soft tissue complication of diabetes mellitus,Diabetes Mellitus,,['Caliber'],
238982009,Diabetic dermopathy,Diabetes Mellitus,,['Caliber'],
238983004,Diabetic thick skin syndrome,Diabetes Mellitus,,['Caliber'],
238984005,Diabetic rubeosis,Diabetes Mellitus,,['Caliber'],
308105005,O/E - Right diabetic foot at risk,Diabetes Mellitus,,['Caliber'],
308106006,O/E - Left diabetic foot at risk,Diabetes Mellitus,,['Caliber'],
309426007,Diabetic glomerulopathy,Diabetes Mellitus,,['Caliber'],
312906006,Proliferative diabetic retinopathy - non high risk,Diabetes Mellitus,,['Caliber'],
312908007,Proliferative diabetic retinopathy - quiescent,Diabetes Mellitus,,['Caliber'],
312909004,Proliferative diabetic retinopathy - iris neovascularisation,Diabetes Mellitus,,['Caliber'],
312910009,Diabetic vitreous hemorrhage,Diabetes Mellitus,,['Caliber'],
314010006,Diffuse diabetic maculopathy,Diabetes Mellitus,,['Caliber'],
314011005,Focal diabetic maculopathy,Diabetes Mellitus,,['Caliber'],
314014002,Ischaemic diabetic maculopathy,Diabetes Mellitus,,['Caliber'],
314015001,Mixed diabetic maculopathy,Diabetes Mellitus,,['Caliber'],
314537004,Diabetic optic papillopathy,Diabetes Mellitus,,['Caliber'],
371087003,Diabetic foot ulcer (disorder),Diabetes Mellitus,,['Caliber'],
390850007,O/E - no right diabetic retinopathy (context-dependent category),Diabetes Mellitus,,['Caliber'],
390853009,O/E - no left diabetic retinopathy (context-dependent category),Diabetes Mellitus,,['Caliber'],
398140007,Somogyi phenomenon (disorder),Diabetes Mellitus,,['Caliber'],
399864000,Diabetic macular edema not clinically significant (disorder),Diabetes Mellitus,,['Caliber'],
399865004,Very severe proliferative diabetic retinopathy (disorder),Diabetes Mellitus,,['Caliber'],
399866003,Diabetic retinal venous beading (disorder),Diabetes Mellitus,,['Caliber'],
399870006,Non-high-risk proliferative diabetic retinopathy with no macular edema (disorder),Diabetes Mellitus,,['Caliber'],
399871005,Visually threatening diabetic retinopathy (disorder),Diabetes Mellitus,,['Caliber'],
408397002,Diabetic foot examination not indicated (context-dependent category),Diabetes Mellitus,,['Caliber'],
412752009,Diabetic foot examination declined (context-dependent category),Diabetes Mellitus,,['Caliber'],
419100001,Infection of foot associated with diabetes (disorder),Diabetes Mellitus,,['Caliber'],
420683009,Neurological disorder associated with malnutrition-related diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
421256007,Ophthalmic complication of malnutrition-related diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
424736006,Diabetic peripheral neuropathy (disorder),Diabetes Mellitus,,['Caliber'],
429729007,Diabetic education completed (situation),Diabetes Mellitus,,['Caliber'],
441656006,Hyperglycaemic crisis in diabetes mellitus,Diabetes Mellitus,,['Caliber'],
472972006,History of autosomal dominant diabetes mellitus,Diabetes Mellitus,,['Caliber'],
707221002,Diabetic glomerulosclerosis,Diabetes Mellitus,,['Caliber'],
713704004,Gastroparesis due to diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
722161008,Diabetic retinal eye exam (procedure),Diabetes Mellitus,,['Caliber'],
724136006,Diabetic mastopathy,Diabetes Mellitus,,['Caliber'],
724810001,Radiculoplexoneuropathy due to diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
724997001,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
735200002,Absence of lower limb due to diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
735538002,Lactic acidosis co-occurrent and due to diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
762489000,Acute complication with diabetes mellitus,Diabetes Mellitus,,['Caliber'],
768792007,Cataract of right eye co-occurrent and due to diabetes mellitus,Diabetes Mellitus,,['Caliber'],
768794008,Bilateral diabetic cataracts,Diabetes Mellitus,,['Caliber'],
769181007,Preproliferative retinopathy of right eye co-occurrent and due to diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
769182000,Preproliferative diabetic retinopathy of left eye,Diabetes Mellitus,,['Caliber'],
769183005,Mild nonproliferative diabetic retinopathy of right eye,Diabetes Mellitus,,['Caliber'],
769184004,Mild nonproliferative retinopathy of left eye,Diabetes Mellitus,,['Caliber'],
769185003,Moderate non-proliferative diabetic retinopathy of right eye,Diabetes Mellitus,,['Caliber'],
769186002,Moderate nonproliferative diabetic retinopathy of left eye,Diabetes Mellitus,,['Caliber'],
769217008,Diabetic macular edema of right eye,Diabetes Mellitus,,['Caliber'],
769218003,Macular oedema of left eye co-occurrent and due to diabetes mellitus,Diabetes Mellitus,,['Caliber'],
769219006,Macular edema due to type 1 diabetes mellitus,Diabetes Mellitus,,['Caliber'],
769221001,Clinically significant macular edema of right eye co-occurrent and due to diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
769222008,Clinically significant macular oedema of left eye co-occurrent and due to diabetes mellitus,Diabetes Mellitus,,['Caliber'],
770097006,Clinically significant macular edema co-occurrent and due to diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
731000119105,Chronic kidney disease stage 3 associated with type 2 diabetes mellitus,Diabetes Mellitus,,['Caliber'],
761000119102,Diabetic dyslipidemia associated with type 2 diabetes mellitus,Diabetes Mellitus,,['Caliber'],
791000119109,Angina associated with type II diabetes mellitus,Diabetes Mellitus,,['Caliber'],
1491000119102,Diabetic vitreous haemorrhage associated with type II diabetes mellitus,Diabetes Mellitus,,['Caliber'],
1511000119107,Diabetic peripheral neuropathy associated with type II diabetes mellitus,Diabetes Mellitus,,['Caliber'],
87451000119102,Heel AND/OR midfoot ulcer due to type 2 diabetes mellitus,Diabetes Mellitus,,['Caliber'],
104941000119109,Retinal ischemia due to type 1 diabetes mellitus,Diabetes Mellitus,,['Caliber'],
110181000119105,Peripheral sensory neuropathy due to type 2 diabetes mellitus,Diabetes Mellitus,,['Caliber'],
140381000119104,Neuropathic toe ulcer due to type 2 diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
140391000119101,Ulcer of toe due to type 2 diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
140521000119107,Ischemic foot ulcer due to type 2 diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
157141000119108,Proteinuria due to type 2 diabetes mellitus,Diabetes Mellitus,,['Caliber'],
367991000119101,Hyperglycemia due to type 1 diabetes mellitus,Diabetes Mellitus,,['Caliber'],
368601000119102,Hyperosmolar coma due to secondary diabetes mellitus,Diabetes Mellitus,,['Caliber'],
10660471000119109,Ulcer of left foot co-occurrent and due to diabetes mellitus type 2 (disorder),Diabetes Mellitus,,['Caliber'],
24481000000101,Type 2 diabetic on diet only (finding),Diabetes Mellitus,,['Caliber'],
81531005,Diabetes mellitus type 2 in obese (disorder),Diabetes Mellitus,,['Caliber'],
237627000,Pregnancy and type 2 diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
24471000000103,Type 2 diabetic on insulin (finding),Diabetes Mellitus,,['Caliber'],
1067201000000106,Eating disorder co-occurrent with diabetes mellitus type 1 (disorder),Diabetes Mellitus,,['Caliber'],
111307005,Leprechaunism syndrome (disorder),Diabetes Mellitus,,['Caliber'],
198131000000101,Hypoglycaemic warning good (disorder),Diabetes Mellitus,,['Caliber'],
237610008,"Acrorenal field defect, ectodermal dysplasia, and lipoatrophic diabetes (disorder)",Diabetes Mellitus,,['Caliber'],
237612000,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction (disorder)",Diabetes Mellitus,,['Caliber'],
2751001,Fibrocalculous pancreatic diabetes (disorder),Diabetes Mellitus,,['Caliber'],
33559001,Pineal hyperplasia AND diabetes mellitus syndrome (disorder),Diabetes Mellitus,,['Caliber'],
413184002,Fibrocalculous pancreatopathy without complication (disorder),Diabetes Mellitus,,['Caliber'],
763325000,Insulin resistance (disorder),Diabetes Mellitus,,['Caliber'],
771571000000102,History of secondary diabetes mellitus (situation),Diabetes Mellitus,,['Caliber'],
894741000000107,Hypoglycaemic warning absent (disorder),Diabetes Mellitus,,['Caliber'],
106281000119103,Pre-existing diabetes mellitus in mother complicating childbirth (disorder),Diabetes Mellitus,,['Caliber'],
10754881000119104,Diabetes mellitus in mother complicating childbirth (disorder),Diabetes Mellitus,,['Caliber'],
190407009,Malnutrition-related diabetes mellitus with renal complications (disorder),Diabetes Mellitus,,['Caliber'],
190412005,Malnutrition-related diabetes mellitus without complications (disorder),Diabetes Mellitus,,['Caliber'],
198121000000103,Hypoglycaemic warning impaired (disorder),Diabetes Mellitus,,['Caliber'],
237608006,"Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus (disorder)",Diabetes Mellitus,,['Caliber'],
237616002,"Hypogonadism, diabetes mellitus, alopecia, mental retardation and electrocardiographic abnormalities (disorder)",Diabetes Mellitus,,['Caliber'],
237617006,"Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness (disorder)",Diabetes Mellitus,,['Caliber'],
237622006,Poor glycemic control (disorder),Diabetes Mellitus,,['Caliber'],
237651005,Insulin resistance - type A (disorder),Diabetes Mellitus,,['Caliber'],
237652003,Insulin resistance - type B (disorder),Diabetes Mellitus,,['Caliber'],
303059007,Postpancreatectomy hypoinsulinemia (disorder),Diabetes Mellitus,,['Caliber'],
367261000119100,Hyperosmolarity co-occurrent and due to drug induced diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
530558861000132104,Atypical diabetes mellitus (disorder),Diabetes Mellitus,,['Caliber'],
532411000000102,"Diabetes mellitus, adult onset, with no mention of complication (disorder)",Diabetes Mellitus,,['Caliber'],
609563008,Pre-existing diabetes mellitus in pregnancy (disorder),Diabetes Mellitus,,['Caliber'],
658011000000104,Diabetes mellitus with other specified manifestation (disorder),Diabetes Mellitus,,['Caliber'],
754461000000105,Referral to type I diabetes structured education programme (procedure),Diabetes Mellitus,,['Caliber'],
775841000000109,Diabetic retinopathy detected by national screening programme (disorder),Diabetes Mellitus,,['Caliber'],
80660001,Mauriac's syndrome (disorder),Diabetes Mellitus,,['Caliber'],
83728000,"Polyglandular autoimmune syndrome, type 2 (disorder)",Diabetes Mellitus,,['Caliber'],
1066911000000100,Diabetes monitoring short message service text message first invitation (procedure),Diabetes Mellitus,,['Caliber'],
1066921000000106,Diabetes monitoring short message service text message second invitation (procedure),Diabetes Mellitus,,['Caliber'],
185756006,Diabetes monitoring first letter (procedure),Diabetes Mellitus,,['Caliber'],
185757002,Diabetes monitoring second letter (procedure),Diabetes Mellitus,,['Caliber'],
185758007,Diabetes monitoring third letter (procedure),Diabetes Mellitus,,['Caliber'],
185759004,Diabetes monitoring verbal invite (procedure),Diabetes Mellitus,,['Caliber'],
310425007,Diabetes monitoring invitation (procedure),Diabetes Mellitus,,['Caliber'],
1066931000000108,Diabetes monitoring short message service text message third invitation (procedure),Diabetes Mellitus,,['Caliber'],
1083111000000108,Diabetes monitoring invitation email (procedure),Diabetes Mellitus,,['Caliber'],
1110921000000100,Quality and Outcomes Framework diabetes mellitus quality indicator-related care invitation (procedure),Diabetes Mellitus,,['Caliber'],
185760009,Diabetes monitoring telephone invite (procedure),Diabetes Mellitus,,['Caliber'],
705072004,Diabetes monitoring invitation by short message service text messaging (procedure),Diabetes Mellitus,,['Caliber'],
444094009,Diabetic child,Diabetes Mellitus,,['Lauren_codelist'],
165681007,hb. a1c > 10% - bad control,Diabetes Mellitus,,['efi'],
365845005,hba1 - diabetic control,Diabetes Mellitus,,['efi'],
166928007,glucose tol. test diabetic,Diabetes Mellitus,,['efi'],
170742000,Diabetic monitoring,Diabetes Mellitus,,['efi'],
170743005,initial diabetic assessment,Diabetes Mellitus,,['efi'],
170744004,follow-up diabetic assessment,Diabetes Mellitus,,['efi'],
268517006,injection sites - diabetic,Diabetes Mellitus,,['efi'],
170760000,diabetic drug side effects,Diabetes Mellitus,,['efi'],
170761001,diabetic treatment changed,Diabetes Mellitus,,['efi'],
170762008,Conversion to insulin,Diabetes Mellitus,,['efi'],
876381000000100,conversion to insulin by diabetes specialist nurse,Diabetes Mellitus,,['efi'],
170763003,diabetic - good control,Diabetes Mellitus,,['efi'],
170771004,diabetic - follow-up default,Diabetes Mellitus,,['efi'],
170772006,date diabetic treatment start,Diabetes Mellitus,,['efi'],
170773001,date diabetic treatment stopp.,Diabetes Mellitus,,['efi'],
170774007,diabetes: practice programme,Diabetes Mellitus,,['efi'],
170775008,diabetes: shared care programme,Diabetes Mellitus,,['efi'],
512561000000108,unsuitable for diabetes year of care programme,Diabetes Mellitus,,['efi'],
512581000000104,declined consent for diabetes year of care programme,Diabetes Mellitus,,['efi'],
170777000,Diabetic annual review,Diabetes Mellitus,,['efi'],
170778005,annual diabetic blood test,Diabetes Mellitus,,['efi'],
243860001,diabetes care by hospital only,Diabetes Mellitus,,['efi'],
279291000000109,diabetes type 1 review,Diabetes Mellitus,,['efi'],
