SnomedCTConceptId,Term,Disease,Otherinstructions,origin,Comments
703326006,Mitral valve regurgitation due to and following acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
71023004,Pericarditis due to acute myocardial infarction (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
712866001,Resting ischemia co-occurrent and due to ischemic heart disease (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
776219771000119107,History of myocardial infarction due to demand ischemia (situation),Ischaemic Heart Disease,,['ManchesterGitHub'],
82522008,Ischemic contracture of left ventricle syndrome (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
827164008,Delayed postmyocardial infarction pericarditis (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
840313007,Occlusion of mid portion of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
840315000,Occlusion of distal portion of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
840608004,Occlusion of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
846667001,Occlusion of diagonal branch of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
868216008,Occlusion of distal portion of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
868219001,Occlusion of mid portion of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
868222004,Occlusion of posterior descending branch of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
868223009,Occlusion of posterior lateral branch of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
876856005,Stenosis of right coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
876858006,Stenosis of circumflex branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
876859003,Stenosis of anterior descending branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
896690007,Occlusion of circumflex branch of left coronary artery (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
92517006,Calcific coronary arteriosclerosis (disorder),Ischaemic Heart Disease,,['ManchesterGitHub'],
194795001,Ischaemic heart disease (& [arteriosclerotic]),Ischaemic Heart Disease,,['ManchesterGitHub'],
194841001,Coronary (atherosclerosis or artery disease) or triple vessel disease of the heart,Ischaemic Heart Disease,,['ManchesterGitHub'],
266290000,Heart disease: [arteriosclerotic] or [chronic ischaemic NOS],Ischaemic Heart Disease,,['ManchesterGitHub'],
164867002,Electrocardiographic old myocardial infarction (finding),Ischaemic Heart Disease,,['ManchesterChariot_edh_cvd'],
168939002,Coronary arteriography abnormal (finding),Ischaemic Heart Disease,,['ManchesterChariot_edh_cvd'],
386139002,Stenotic coronary artery (finding),Ischaemic Heart Disease,,['ManchesterChariot_edh_cvd'],
33301000119105,Sequela of cardioembolic stroke (disorder),Ischaemic Heart Disease,,['ManchesterChariot_edh_cvd'],
643861000000100,Other acute and subacute ischemic heart disease (disorder),Ischaemic Heart Disease,,['ManchesterChariot_edh_cvd'],
621601000000104,Other chronic ischemic heart disease (disorder),Ischaemic Heart Disease,,['ManchesterChariot_edh_cvd'],
